Logger initialized at 2025-04-14 16:40:46.285229
[2025-04-14 16:42:19] Episode 365: Total Reward = 2.45, Steps = 60
[2025-04-14 16:42:19] Episode 366: Total Reward = 6.65, Steps = 60
[2025-04-14 16:42:20] Episode 367: Total Reward = 1.80, Steps = 60
[2025-04-14 16:42:20] Episode 368: Total Reward = 1.40, Steps = 60
[2025-04-14 16:42:20] Episode 369: Total Reward = -2.80, Steps = 60
[2025-04-14 16:42:20] Episode 370: Total Reward = 1.00, Steps = 60
[2025-04-14 16:42:21] Episode 371: Total Reward = 2.50, Steps = 60
[2025-04-14 16:42:21] Episode 372: Total Reward = 1.90, Steps = 60
[2025-04-14 16:42:21] Episode 373: Total Reward = 3.90, Steps = 60
[2025-04-14 16:42:22] Episode 374: Total Reward = 5.50, Steps = 60
[2025-04-14 16:42:22] Episode 375: Total Reward = -5.00, Steps = 60
[2025-04-14 16:42:22] Episode 376: Total Reward = 0.40, Steps = 60
[2025-04-14 16:42:22] Episode 377: Total Reward = 0.65, Steps = 60
[2025-04-14 16:42:23] Episode 378: Total Reward = -0.75, Steps = 60
[2025-04-14 16:42:23] Episode 379: Total Reward = 4.00, Steps = 60
[2025-04-14 16:42:23] Episode 380: Total Reward = 0.75, Steps = 60
[2025-04-14 16:42:24] Episode 381: Total Reward = 1.40, Steps = 60
[2025-04-14 16:42:24] Episode 382: Total Reward = -2.90, Steps = 60
[2025-04-14 16:42:24] Episode 383: Total Reward = 3.80, Steps = 60
[2025-04-14 16:42:24] Episode 384: Total Reward = 3.60, Steps = 60
[2025-04-14 16:42:25] Episode 385: Total Reward = 2.75, Steps = 60
[2025-04-14 16:42:25] Episode 386: Total Reward = 1.55, Steps = 60
[2025-04-14 16:42:25] Episode 387: Total Reward = 5.60, Steps = 60
[2025-04-14 16:42:25] Episode 388: Total Reward = 5.40, Steps = 60
[2025-04-14 16:42:26] Episode 389: Total Reward = -0.20, Steps = 60
[2025-04-14 16:42:26] Episode 390: Total Reward = 4.55, Steps = 60
[2025-04-14 16:42:26] Episode 391: Total Reward = -0.35, Steps = 60
[2025-04-14 16:42:27] Episode 392: Total Reward = 4.05, Steps = 60
[2025-04-14 16:42:27] Episode 393: Total Reward = 4.40, Steps = 60
[2025-04-14 16:42:27] Episode 394: Total Reward = 1.50, Steps = 60
[2025-04-14 16:42:27] Episode 395: Total Reward = 5.35, Steps = 60
[2025-04-14 16:42:28] Episode 396: Total Reward = -2.70, Steps = 60
[2025-04-14 16:42:28] Episode 397: Total Reward = -3.20, Steps = 60
[2025-04-14 16:42:28] Episode 398: Total Reward = -5.20, Steps = 60
[2025-04-14 16:42:29] Episode 399: Total Reward = 4.60, Steps = 60
[2025-04-14 16:42:29] Episode 400: Total Reward = 0.10, Steps = 60
[2025-04-14 16:42:29] Episode 401: Total Reward = 5.00, Steps = 60
[2025-04-14 16:42:30] Episode 402: Total Reward = -0.20, Steps = 60
[2025-04-14 16:42:30] Episode 403: Total Reward = 3.30, Steps = 60
[2025-04-14 16:42:30] Episode 404: Total Reward = 4.50, Steps = 60
[2025-04-14 16:42:30] Episode 405: Total Reward = -3.35, Steps = 60
[2025-04-14 16:42:31] Episode 406: Total Reward = 0.20, Steps = 60
[2025-04-14 16:42:31] Episode 407: Total Reward = 5.15, Steps = 60
[2025-04-14 16:42:31] Episode 408: Total Reward = 1.75, Steps = 60
[2025-04-14 16:42:31] Episode 409: Total Reward = 0.40, Steps = 60
[2025-04-14 16:42:32] Episode 410: Total Reward = 6.30, Steps = 60
[2025-04-14 16:42:32] Episode 411: Total Reward = -1.65, Steps = 60
[2025-04-14 16:42:32] Episode 412: Total Reward = 7.40, Steps = 60
[2025-04-14 16:42:32] Episode 413: Total Reward = 2.15, Steps = 60
[2025-04-14 16:42:33] Episode 414: Total Reward = 5.10, Steps = 60
[2025-04-14 16:42:33] Episode 415: Total Reward = 2.95, Steps = 60
[2025-04-14 16:42:33] Episode 416: Total Reward = 5.95, Steps = 60
[2025-04-14 16:42:34] Episode 417: Total Reward = -2.85, Steps = 60
[2025-04-14 16:42:34] Episode 418: Total Reward = 4.10, Steps = 60
[2025-04-14 16:42:34] Episode 419: Total Reward = 4.00, Steps = 60
[2025-04-14 16:42:34] Episode 420: Total Reward = 8.90, Steps = 60
[2025-04-14 16:42:35] Episode 421: Total Reward = 4.30, Steps = 60
[2025-04-14 16:42:35] Episode 422: Total Reward = 2.80, Steps = 60
[2025-04-14 16:42:35] Episode 423: Total Reward = -3.80, Steps = 60
[2025-04-14 16:42:36] Episode 424: Total Reward = -7.25, Steps = 60
[2025-04-14 16:42:36] Episode 425: Total Reward = 7.70, Steps = 60
[2025-04-14 16:42:36] Episode 426: Total Reward = 9.10, Steps = 60
[2025-04-14 16:42:37] Episode 427: Total Reward = 1.20, Steps = 60
[2025-04-14 16:42:37] Episode 428: Total Reward = 7.70, Steps = 60
[2025-04-14 16:42:37] Episode 429: Total Reward = 5.20, Steps = 60
[2025-04-14 16:42:38] Episode 430: Total Reward = 5.85, Steps = 60
[2025-04-14 16:42:38] Episode 431: Total Reward = 3.60, Steps = 60
[2025-04-14 16:42:38] Episode 432: Total Reward = 1.40, Steps = 60
[2025-04-14 16:42:39] Episode 433: Total Reward = 3.85, Steps = 60
[2025-04-14 16:42:39] Episode 434: Total Reward = 4.15, Steps = 60
[2025-04-14 16:42:39] Episode 435: Total Reward = 4.50, Steps = 60
[2025-04-14 16:42:40] Episode 436: Total Reward = 2.10, Steps = 60
[2025-04-14 16:42:40] Episode 437: Total Reward = 3.15, Steps = 60
[2025-04-14 16:42:40] Episode 438: Total Reward = 0.95, Steps = 60
[2025-04-14 16:42:41] Episode 439: Total Reward = 4.60, Steps = 60
[2025-04-14 16:42:41] Episode 440: Total Reward = 2.70, Steps = 60
[2025-04-14 16:42:41] Episode 441: Total Reward = 5.45, Steps = 60
[2025-04-14 16:42:41] Episode 442: Total Reward = 3.30, Steps = 60
[2025-04-14 16:42:42] Episode 443: Total Reward = 0.15, Steps = 60
[2025-04-14 16:42:42] Episode 444: Total Reward = 0.60, Steps = 60
[2025-04-14 16:42:42] Episode 445: Total Reward = 6.60, Steps = 60
[2025-04-14 16:42:43] Episode 446: Total Reward = -1.50, Steps = 60
[2025-04-14 16:42:43] Episode 447: Total Reward = 7.00, Steps = 60
[2025-04-14 16:42:43] Episode 448: Total Reward = 2.65, Steps = 60
[2025-04-14 16:42:44] Episode 449: Total Reward = 4.10, Steps = 60
[2025-04-14 16:42:44] Episode 450: Total Reward = 3.90, Steps = 60
[2025-04-14 16:42:45] Episode 451: Total Reward = 6.85, Steps = 60
[2025-04-14 16:42:45] Episode 452: Total Reward = 6.90, Steps = 60
[2025-04-14 16:42:45] Episode 453: Total Reward = 7.60, Steps = 60
[2025-04-14 16:42:46] Episode 454: Total Reward = 6.10, Steps = 60
[2025-04-14 16:42:46] Episode 455: Total Reward = 2.30, Steps = 60
[2025-04-14 16:42:47] Episode 456: Total Reward = 0.25, Steps = 60
[2025-04-14 16:42:47] Episode 457: Total Reward = 4.20, Steps = 60
[2025-04-14 16:42:47] Episode 458: Total Reward = 2.40, Steps = 60
[2025-04-14 16:42:48] Episode 459: Total Reward = -0.80, Steps = 60
[2025-04-14 16:42:48] Episode 460: Total Reward = 7.60, Steps = 60
[2025-04-14 16:42:48] Episode 461: Total Reward = 4.30, Steps = 60
[2025-04-14 16:42:49] Episode 462: Total Reward = 2.90, Steps = 60
[2025-04-14 16:42:49] Episode 463: Total Reward = -0.20, Steps = 60
[2025-04-14 16:42:49] Episode 464: Total Reward = -2.30, Steps = 60
[2025-04-14 16:42:50] Episode 465: Total Reward = 6.30, Steps = 60
[2025-04-14 16:42:50] Episode 466: Total Reward = 3.75, Steps = 60
[2025-04-14 16:42:50] Episode 467: Total Reward = 2.40, Steps = 60
[2025-04-14 16:42:50] Episode 468: Total Reward = 1.15, Steps = 60
[2025-04-14 16:42:51] Episode 469: Total Reward = 3.05, Steps = 60
[2025-04-14 16:42:51] Episode 470: Total Reward = -0.80, Steps = 60
[2025-04-14 16:42:52] Episode 471: Total Reward = 4.80, Steps = 60
[2025-04-14 16:42:52] Episode 472: Total Reward = 3.00, Steps = 60
[2025-04-14 16:42:52] Episode 473: Total Reward = 3.50, Steps = 60
[2025-04-14 16:42:53] Episode 474: Total Reward = 6.25, Steps = 60
[2025-04-14 16:42:53] Episode 475: Total Reward = 4.10, Steps = 60
[2025-04-14 16:42:53] Episode 476: Total Reward = 2.70, Steps = 60
[2025-04-14 16:42:54] Episode 477: Total Reward = 8.60, Steps = 60
[2025-04-14 16:42:54] Episode 478: Total Reward = 5.70, Steps = 60
[2025-04-14 16:42:54] Episode 479: Total Reward = 4.90, Steps = 60
[2025-04-14 16:42:54] Episode 480: Total Reward = 4.95, Steps = 60
[2025-04-14 16:42:55] Episode 481: Total Reward = 0.90, Steps = 60
[2025-04-14 16:42:55] Episode 482: Total Reward = 2.65, Steps = 60
[2025-04-14 16:42:55] Episode 483: Total Reward = 2.80, Steps = 60
[2025-04-14 16:42:55] Episode 484: Total Reward = 5.70, Steps = 60
[2025-04-14 16:42:56] Episode 485: Total Reward = 1.60, Steps = 60
[2025-04-14 16:42:56] Episode 486: Total Reward = 5.75, Steps = 60
[2025-04-14 16:42:56] Episode 487: Total Reward = -1.40, Steps = 60
[2025-04-14 16:42:56] Episode 488: Total Reward = 3.30, Steps = 60
[2025-04-14 16:42:57] Episode 489: Total Reward = 3.75, Steps = 60
[2025-04-14 16:42:57] Episode 490: Total Reward = 4.80, Steps = 60
[2025-04-14 16:42:57] Episode 491: Total Reward = 0.55, Steps = 60
[2025-04-14 16:42:57] Episode 492: Total Reward = 3.45, Steps = 60
[2025-04-14 16:42:58] Episode 493: Total Reward = 5.90, Steps = 60
[2025-04-14 16:42:58] Episode 494: Total Reward = 5.75, Steps = 60
[2025-04-14 16:42:58] Episode 495: Total Reward = 4.60, Steps = 60
[2025-04-14 16:42:59] Episode 496: Total Reward = 6.40, Steps = 60
[2025-04-14 16:42:59] Episode 497: Total Reward = 9.10, Steps = 60
[2025-04-14 16:42:59] Episode 498: Total Reward = 3.00, Steps = 60
[2025-04-14 16:43:00] Episode 499: Total Reward = 1.30, Steps = 60
[2025-04-14 16:43:00] Episode 500: Total Reward = 2.30, Steps = 60
[2025-04-14 16:43:00] Episode 501: Total Reward = 0.20, Steps = 60
[2025-04-14 16:43:00] Episode 502: Total Reward = 4.10, Steps = 60
[2025-04-14 16:43:01] Episode 503: Total Reward = -2.20, Steps = 60
[2025-04-14 16:43:01] Episode 504: Total Reward = 4.80, Steps = 60
[2025-04-14 16:43:01] Episode 505: Total Reward = 1.25, Steps = 60
[2025-04-14 16:43:02] Episode 506: Total Reward = -0.75, Steps = 60
[2025-04-14 16:43:02] Episode 507: Total Reward = 6.50, Steps = 60
[2025-04-14 16:43:02] Episode 508: Total Reward = -0.70, Steps = 60
[2025-04-14 16:43:02] Episode 509: Total Reward = -5.35, Steps = 60
[2025-04-14 16:43:02] Episode 510: Total Reward = 1.90, Steps = 60
[2025-04-14 16:43:03] Episode 511: Total Reward = 1.50, Steps = 60
[2025-04-14 16:43:03] Episode 512: Total Reward = 1.00, Steps = 60
[2025-04-14 16:43:03] Episode 513: Total Reward = -3.10, Steps = 60
[2025-04-14 16:43:04] Episode 514: Total Reward = 0.60, Steps = 60
[2025-04-14 16:43:04] Episode 515: Total Reward = -2.25, Steps = 60
[2025-04-14 16:43:04] Episode 516: Total Reward = 2.00, Steps = 60
[2025-04-14 16:43:05] Episode 517: Total Reward = -2.60, Steps = 60
[2025-04-14 16:43:05] Episode 518: Total Reward = -7.00, Steps = 60
[2025-04-14 16:43:05] Episode 519: Total Reward = -6.40, Steps = 60
[2025-04-14 16:43:06] Episode 520: Total Reward = -5.40, Steps = 60
[2025-04-14 16:43:06] Episode 521: Total Reward = 0.15, Steps = 60
[2025-04-14 16:43:06] Episode 522: Total Reward = 1.95, Steps = 60
[2025-04-14 16:43:07] Episode 523: Total Reward = -4.65, Steps = 60
[2025-04-14 16:43:07] Episode 524: Total Reward = 3.90, Steps = 60
[2025-04-14 16:43:07] Episode 525: Total Reward = 1.30, Steps = 60
[2025-04-14 16:43:08] Episode 526: Total Reward = -0.60, Steps = 60
[2025-04-14 16:43:08] Episode 527: Total Reward = -5.45, Steps = 60
[2025-04-14 16:43:09] Episode 528: Total Reward = -3.40, Steps = 60
[2025-04-14 16:43:09] Episode 529: Total Reward = -0.30, Steps = 60
[2025-04-14 16:43:09] Episode 530: Total Reward = 0.40, Steps = 60
[2025-04-14 16:43:09] Episode 531: Total Reward = -5.10, Steps = 60
[2025-04-14 16:43:10] Episode 532: Total Reward = 5.55, Steps = 60
[2025-04-14 16:43:10] Episode 533: Total Reward = -6.15, Steps = 60
[2025-04-14 16:43:10] Episode 534: Total Reward = -6.75, Steps = 60
[2025-04-14 16:43:10] Episode 535: Total Reward = -3.85, Steps = 60
[2025-04-14 16:43:11] Episode 536: Total Reward = -8.60, Steps = 60
[2025-04-14 16:43:11] Episode 537: Total Reward = -5.90, Steps = 60
[2025-04-14 16:43:11] Episode 538: Total Reward = -2.60, Steps = 60
[2025-04-14 16:43:11] Episode 539: Total Reward = -7.05, Steps = 60
[2025-04-14 16:43:12] Episode 540: Total Reward = 5.00, Steps = 60
[2025-04-14 16:43:12] Episode 541: Total Reward = 1.35, Steps = 60
[2025-04-14 16:43:12] Episode 542: Total Reward = -4.50, Steps = 60
[2025-04-14 16:43:13] Episode 543: Total Reward = -2.50, Steps = 60
[2025-04-14 16:43:13] Episode 544: Total Reward = -0.70, Steps = 60
[2025-04-14 16:43:13] Episode 545: Total Reward = -5.05, Steps = 60
[2025-04-14 16:43:13] Episode 546: Total Reward = -3.75, Steps = 60
[2025-04-14 16:43:14] Episode 547: Total Reward = -3.60, Steps = 60
[2025-04-14 16:43:14] Episode 548: Total Reward = -5.60, Steps = 60
[2025-04-14 16:43:14] Episode 549: Total Reward = -6.40, Steps = 60
[2025-04-14 16:43:14] Episode 550: Total Reward = -1.80, Steps = 60
[2025-04-14 16:43:15] Episode 551: Total Reward = -8.10, Steps = 60
[2025-04-14 16:43:15] Episode 552: Total Reward = 2.50, Steps = 60
[2025-04-14 16:43:15] Episode 553: Total Reward = -5.95, Steps = 60
[2025-04-14 16:43:15] Episode 554: Total Reward = -2.60, Steps = 60
[2025-04-14 16:43:16] Episode 555: Total Reward = -4.20, Steps = 60
[2025-04-14 16:43:16] Episode 556: Total Reward = -2.35, Steps = 60
[2025-04-14 16:43:16] Episode 557: Total Reward = 3.20, Steps = 60
[2025-04-14 16:43:16] Episode 558: Total Reward = -4.65, Steps = 60
[2025-04-14 16:43:17] Episode 559: Total Reward = -1.10, Steps = 60
[2025-04-14 16:43:17] Episode 560: Total Reward = -3.75, Steps = 60
[2025-04-14 16:43:17] Episode 561: Total Reward = -5.05, Steps = 60
[2025-04-14 16:43:18] Episode 562: Total Reward = -3.35, Steps = 60
[2025-04-14 16:43:18] Episode 563: Total Reward = -3.70, Steps = 60
[2025-04-14 16:43:18] Episode 564: Total Reward = 2.05, Steps = 60
[2025-04-14 16:43:18] Episode 565: Total Reward = -1.40, Steps = 60
[2025-04-14 16:43:19] Episode 566: Total Reward = -2.55, Steps = 60
[2025-04-14 16:43:19] Episode 567: Total Reward = -1.00, Steps = 60
[2025-04-14 16:43:19] Episode 568: Total Reward = 3.10, Steps = 60
[2025-04-14 16:43:20] Episode 569: Total Reward = 6.50, Steps = 60
[2025-04-14 16:43:20] Episode 570: Total Reward = 2.95, Steps = 60
[2025-04-14 16:43:20] Episode 571: Total Reward = 1.05, Steps = 60
[2025-04-14 16:43:20] Episode 572: Total Reward = 5.75, Steps = 60
[2025-04-14 16:43:21] Episode 573: Total Reward = 4.30, Steps = 60
[2025-04-14 16:43:21] Episode 574: Total Reward = -4.80, Steps = 60
[2025-04-14 16:43:21] Episode 575: Total Reward = -2.35, Steps = 60
[2025-04-14 16:43:21] Episode 576: Total Reward = -3.80, Steps = 60
[2025-04-14 16:43:22] Episode 577: Total Reward = -1.85, Steps = 60
[2025-04-14 16:43:22] Episode 578: Total Reward = 3.40, Steps = 60
[2025-04-14 16:43:22] Episode 579: Total Reward = 5.40, Steps = 60
[2025-04-14 16:43:22] Episode 580: Total Reward = 7.20, Steps = 60
[2025-04-14 16:43:23] Episode 581: Total Reward = 5.80, Steps = 60
[2025-04-14 16:43:23] Episode 582: Total Reward = 4.95, Steps = 60
[2025-04-14 16:43:23] Episode 583: Total Reward = -0.20, Steps = 60
[2025-04-14 16:43:24] Episode 584: Total Reward = -7.60, Steps = 60
[2025-04-14 16:43:24] Episode 585: Total Reward = 3.50, Steps = 60
[2025-04-14 16:43:24] Episode 586: Total Reward = -1.30, Steps = 60
[2025-04-14 16:43:24] Episode 587: Total Reward = 6.00, Steps = 60
[2025-04-14 16:43:25] Episode 588: Total Reward = 1.80, Steps = 60
[2025-04-14 16:43:25] Episode 589: Total Reward = -4.30, Steps = 60
[2025-04-14 16:43:25] Episode 590: Total Reward = 4.85, Steps = 60
[2025-04-14 16:43:25] Episode 591: Total Reward = 4.30, Steps = 60
[2025-04-14 16:43:26] Episode 592: Total Reward = -3.50, Steps = 60
[2025-04-14 16:43:26] Episode 593: Total Reward = 1.75, Steps = 60
[2025-04-14 16:43:26] Episode 594: Total Reward = 6.30, Steps = 60
[2025-04-14 16:43:26] Episode 595: Total Reward = 1.75, Steps = 60
[2025-04-14 16:43:27] Episode 596: Total Reward = -0.10, Steps = 60
[2025-04-14 16:43:27] Episode 597: Total Reward = -2.35, Steps = 60
[2025-04-14 16:43:27] Episode 598: Total Reward = 0.50, Steps = 60
[2025-04-14 16:43:28] Episode 599: Total Reward = 4.45, Steps = 60
[2025-04-14 16:43:28] Episode 600: Total Reward = -0.80, Steps = 60
[2025-04-14 16:43:28] Episode 601: Total Reward = 5.30, Steps = 60
[2025-04-14 16:43:29] Episode 602: Total Reward = 1.90, Steps = 60
[2025-04-14 16:43:29] Episode 603: Total Reward = 3.60, Steps = 60
[2025-04-14 16:43:29] Episode 604: Total Reward = 3.45, Steps = 60
[2025-04-14 16:43:29] Episode 605: Total Reward = 2.90, Steps = 60
[2025-04-14 16:43:30] Episode 606: Total Reward = 1.75, Steps = 60
[2025-04-14 16:43:30] Episode 607: Total Reward = 8.65, Steps = 60
[2025-04-14 16:43:30] Episode 608: Total Reward = -2.15, Steps = 60
[2025-04-14 16:43:31] Episode 609: Total Reward = 0.75, Steps = 60
[2025-04-14 16:43:31] Episode 610: Total Reward = 4.35, Steps = 60
[2025-04-14 16:43:31] Episode 611: Total Reward = 1.90, Steps = 60
[2025-04-14 16:43:31] Episode 612: Total Reward = 0.50, Steps = 60
[2025-04-14 16:43:32] Episode 613: Total Reward = 5.50, Steps = 60
[2025-04-14 16:43:32] Episode 614: Total Reward = 5.70, Steps = 60
[2025-04-14 16:43:32] Episode 615: Total Reward = -3.70, Steps = 60
[2025-04-14 16:43:33] Episode 616: Total Reward = 5.40, Steps = 60
[2025-04-14 16:43:33] Episode 617: Total Reward = 5.70, Steps = 60
[2025-04-14 16:43:33] Episode 618: Total Reward = 5.95, Steps = 60
[2025-04-14 16:43:33] Episode 619: Total Reward = 1.95, Steps = 60
[2025-04-14 16:43:34] Episode 620: Total Reward = 5.70, Steps = 60
[2025-04-14 16:43:34] Episode 621: Total Reward = 1.20, Steps = 60
[2025-04-14 16:43:34] Episode 622: Total Reward = 1.65, Steps = 60
[2025-04-14 16:43:34] Episode 623: Total Reward = -1.65, Steps = 60
[2025-04-14 16:43:35] Episode 624: Total Reward = 5.00, Steps = 60
[2025-04-14 16:43:35] Episode 625: Total Reward = 2.60, Steps = 60
[2025-04-14 16:43:35] Episode 626: Total Reward = 8.50, Steps = 60
[2025-04-14 16:43:35] Episode 627: Total Reward = 0.60, Steps = 60
[2025-04-14 16:43:36] Episode 628: Total Reward = -0.90, Steps = 60
[2025-04-14 16:43:36] Episode 629: Total Reward = 3.70, Steps = 60
[2025-04-14 16:43:36] Episode 630: Total Reward = -1.10, Steps = 60
[2025-04-14 16:43:36] Episode 631: Total Reward = 8.60, Steps = 60
[2025-04-14 16:43:37] Episode 632: Total Reward = 6.70, Steps = 60
[2025-04-14 16:43:37] Episode 633: Total Reward = 4.80, Steps = 60
[2025-04-14 16:43:37] Episode 634: Total Reward = 3.75, Steps = 60
[2025-04-14 16:43:37] Episode 635: Total Reward = 6.30, Steps = 60
[2025-04-14 16:43:38] Episode 636: Total Reward = 5.30, Steps = 60
[2025-04-14 16:43:38] Episode 637: Total Reward = 8.25, Steps = 60
[2025-04-14 16:43:38] Episode 638: Total Reward = 6.00, Steps = 60
[2025-04-14 16:43:39] Episode 639: Total Reward = 7.20, Steps = 60
[2025-04-14 16:43:39] Episode 640: Total Reward = 3.50, Steps = 60
[2025-04-14 16:43:39] Episode 641: Total Reward = 2.65, Steps = 60
[2025-04-14 16:43:39] Episode 642: Total Reward = 7.70, Steps = 60
[2025-04-14 16:43:40] Episode 643: Total Reward = 8.50, Steps = 60
[2025-04-14 16:43:40] Episode 644: Total Reward = 4.25, Steps = 60
[2025-04-14 16:43:40] Episode 645: Total Reward = 6.80, Steps = 60
[2025-04-14 16:43:40] Episode 646: Total Reward = 6.50, Steps = 60
[2025-04-14 16:43:41] Episode 647: Total Reward = 7.95, Steps = 60
[2025-04-14 16:43:41] Episode 648: Total Reward = 5.00, Steps = 60
[2025-04-14 16:43:41] Episode 649: Total Reward = 1.80, Steps = 60
[2025-04-14 16:43:41] Episode 650: Total Reward = 5.50, Steps = 60
[2025-04-14 16:43:42] Episode 651: Total Reward = 4.90, Steps = 60
[2025-04-14 16:43:42] Episode 652: Total Reward = 4.80, Steps = 60
[2025-04-14 16:43:42] Episode 653: Total Reward = 5.40, Steps = 60
[2025-04-14 16:43:42] Episode 654: Total Reward = 6.20, Steps = 60
[2025-04-14 16:43:43] Episode 655: Total Reward = 6.20, Steps = 60
[2025-04-14 16:43:43] Episode 656: Total Reward = 5.60, Steps = 60
[2025-04-14 16:43:43] Episode 657: Total Reward = 7.40, Steps = 60
[2025-04-14 16:43:44] Episode 658: Total Reward = 5.10, Steps = 60
[2025-04-14 16:43:44] Episode 659: Total Reward = 4.00, Steps = 60
[2025-04-14 16:43:44] Episode 660: Total Reward = 9.20, Steps = 60
[2025-04-14 16:43:44] Episode 661: Total Reward = 9.80, Steps = 60
[2025-04-14 16:43:45] Episode 662: Total Reward = 4.70, Steps = 60
[2025-04-14 16:43:45] Episode 663: Total Reward = 5.60, Steps = 60
[2025-04-14 16:43:45] Episode 664: Total Reward = 0.05, Steps = 60
[2025-04-14 16:43:45] Episode 665: Total Reward = 5.70, Steps = 60
[2025-04-14 16:43:46] Episode 666: Total Reward = 4.90, Steps = 60
[2025-04-14 16:43:46] Episode 667: Total Reward = -0.30, Steps = 60
[2025-04-14 16:43:46] Episode 668: Total Reward = -0.65, Steps = 60
[2025-04-14 16:43:47] Episode 669: Total Reward = 3.60, Steps = 60
[2025-04-14 16:43:47] Episode 670: Total Reward = 6.40, Steps = 60
[2025-04-14 16:43:47] Episode 671: Total Reward = 6.80, Steps = 60
[2025-04-14 16:43:47] Episode 672: Total Reward = 7.95, Steps = 60
[2025-04-14 16:43:48] Episode 673: Total Reward = 7.40, Steps = 60
[2025-04-14 16:43:48] Episode 674: Total Reward = 4.70, Steps = 60
[2025-04-14 16:43:48] Episode 675: Total Reward = 7.90, Steps = 60
[2025-04-14 16:43:48] Episode 676: Total Reward = 4.95, Steps = 60
[2025-04-14 16:43:49] Episode 677: Total Reward = 5.25, Steps = 60
[2025-04-14 16:43:49] Episode 678: Total Reward = 0.80, Steps = 60
[2025-04-14 16:43:49] Episode 679: Total Reward = 5.40, Steps = 60
[2025-04-14 16:43:49] Episode 680: Total Reward = 6.00, Steps = 60
[2025-04-14 16:43:50] Episode 681: Total Reward = 5.50, Steps = 60
[2025-04-14 16:43:50] Episode 682: Total Reward = 6.80, Steps = 60
[2025-04-14 16:43:50] Episode 683: Total Reward = 0.50, Steps = 60
[2025-04-14 16:43:50] Episode 684: Total Reward = 2.25, Steps = 60
[2025-04-14 16:43:51] Episode 685: Total Reward = 7.90, Steps = 60
[2025-04-14 16:43:51] Episode 686: Total Reward = 3.20, Steps = 60
[2025-04-14 16:43:51] Episode 687: Total Reward = 8.90, Steps = 60
[2025-04-14 16:43:51] Episode 688: Total Reward = 4.20, Steps = 60
[2025-04-14 16:43:52] Episode 689: Total Reward = 6.65, Steps = 60
[2025-04-14 16:43:52] Episode 690: Total Reward = -4.00, Steps = 60
[2025-04-14 16:43:52] Episode 691: Total Reward = 9.40, Steps = 60
[2025-04-14 16:43:53] Episode 692: Total Reward = -0.70, Steps = 60
[2025-04-14 16:43:53] Episode 693: Total Reward = 5.65, Steps = 60
[2025-04-14 16:43:53] Episode 694: Total Reward = 8.20, Steps = 60
[2025-04-14 16:43:53] Episode 695: Total Reward = 0.20, Steps = 60
[2025-04-14 16:43:54] Episode 696: Total Reward = 5.40, Steps = 60
[2025-04-14 16:43:54] Episode 697: Total Reward = 3.30, Steps = 60
[2025-04-14 16:43:54] Episode 698: Total Reward = 5.80, Steps = 60
[2025-04-14 16:43:54] Episode 699: Total Reward = 8.20, Steps = 60
[2025-04-14 16:43:55] Episode 700: Total Reward = 4.80, Steps = 60
[2025-04-14 16:43:55] Episode 701: Total Reward = 5.70, Steps = 60
[2025-04-14 16:43:55] Episode 702: Total Reward = 6.55, Steps = 60
[2025-04-14 16:43:56] Episode 703: Total Reward = 7.85, Steps = 60
[2025-04-14 16:43:56] Episode 704: Total Reward = 1.10, Steps = 60
[2025-04-14 16:43:56] Episode 705: Total Reward = 5.20, Steps = 60
[2025-04-14 16:43:56] Episode 706: Total Reward = 7.00, Steps = 60
[2025-04-14 16:43:57] Episode 707: Total Reward = 2.80, Steps = 60
[2025-04-14 16:43:57] Episode 708: Total Reward = 7.60, Steps = 60
[2025-04-14 16:43:57] Episode 709: Total Reward = 6.55, Steps = 60
[2025-04-14 16:43:58] Episode 710: Total Reward = 6.60, Steps = 60
[2025-04-14 16:43:58] Episode 711: Total Reward = 5.70, Steps = 60
[2025-04-14 16:43:58] Episode 712: Total Reward = 4.80, Steps = 60
[2025-04-14 16:43:58] Episode 713: Total Reward = 3.15, Steps = 60
[2025-04-14 16:43:59] Episode 714: Total Reward = 2.30, Steps = 60
[2025-04-14 16:43:59] Episode 715: Total Reward = 1.85, Steps = 60
[2025-04-14 16:43:59] Episode 716: Total Reward = 2.75, Steps = 60
[2025-04-14 16:44:00] Episode 717: Total Reward = 1.60, Steps = 60
[2025-04-14 16:44:00] Episode 718: Total Reward = 7.85, Steps = 60
[2025-04-14 16:44:00] Episode 719: Total Reward = 3.70, Steps = 60
[2025-04-14 16:44:00] Episode 720: Total Reward = -0.95, Steps = 60
[2025-04-14 16:44:01] Episode 721: Total Reward = 3.95, Steps = 60
[2025-04-14 16:44:01] Episode 722: Total Reward = -1.65, Steps = 60
[2025-04-14 16:44:02] Episode 723: Total Reward = -3.05, Steps = 60
[2025-04-14 16:44:03] Episode 724: Total Reward = -0.60, Steps = 60
[2025-04-14 16:44:03] Episode 725: Total Reward = 5.60, Steps = 60
[2025-04-14 16:44:04] Episode 726: Total Reward = 4.10, Steps = 60
[2025-04-14 16:44:05] Episode 727: Total Reward = 5.30, Steps = 60
[2025-04-14 16:44:06] Episode 728: Total Reward = 3.55, Steps = 60
[2025-04-14 16:44:06] Episode 729: Total Reward = -2.10, Steps = 60
[2025-04-14 16:44:07] Episode 730: Total Reward = 7.70, Steps = 60
[2025-04-14 16:44:08] Episode 731: Total Reward = 7.00, Steps = 60
